household_code,id_member,interview_datetime,cashflow_date,account_name,root_category,cf_category,cf_type,cf_direction,cf_bsheet_direction,agrprodtype,value,cashflow_mode,unitsgoodservice,valueifinkind
MORMAA98,381,5/19/2015 12:39:00,5/9/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,4/4/2015 13:13:00,3/31/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,6/3/2015 14:36:00,5/29/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,8/29/2014 14:40:00,8/24/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MORMAA98,381,10/10/2014 9:12:00,10/8/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,250,01=Cash,,
MORMAA98,381,5/5/2015 10:12:00,4/27/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,450,01=Cash,,
MORMAA98,381,9/24/2014 12:03:00,9/10/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,4/4/2015 13:13:00,4/1/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,,3/20/2015 15:26:00,3/7/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/8/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,12/12/2014 11:02:00,12/8/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,6/3/2015 14:36:00,5/27/2015,SEI01,Operational Income,Self-employment,3. Stock purchases,Out,,,3000,01=Cash,,
MORMAA98,381,11/28/2014 10:53:00,11/26/2014,SEI01,Operational Income,Self-employment,3. Stock purchases,Out,,,15000,01=Cash,,
MORMAA98,381,6/3/2015 14:36:00,5/28/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,3/3/2015 15:22:00,2/25/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,8/15/2014 11:16:00,8/14/2014,SEI01,Operational Income,Self-employment,3. Stock purchases,Out,,,2750,01=Cash,,
MORMAA98,381,8/29/2014 14:40:00,8/27/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MORMAA98,381,11/28/2014 10:53:00,11/22/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,2000,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/4/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,10/29/2014 13:16:00,10/17/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,9/24/2014 12:03:00,9/15/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,2/12/2015 13:00:00,2/7/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,9/24/2014 12:03:00,9/11/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,12/12/2014 11:02:00,12/11/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,8/29/2014 14:40:00,8/23/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MORMAA98,381,11/28/2014 10:53:00,11/16/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,2000,01=Cash,,
MORMAA98,381,2/12/2015 13:00:00,2/3/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,,3/20/2015 15:26:00,3/11/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,12/12/2014 11:02:00,12/4/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,2/12/2015 13:00:00,2/5/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,6/3/2015 14:36:00,5/26/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,10/29/2014 13:16:00,10/24/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,8/29/2014 14:40:00,8/26/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MORMAA98,381,5/19/2015 12:39:00,5/14/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,7/28/2014 10:32:00,7/23/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,9/24/2014 12:03:00,9/3/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,10/10/2014 9:12:00,10/2/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,700,01=Cash,,
MORMAA98,381,5/19/2015 12:39:00,5/10/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,6/17/2015 12:00:00,6/6/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,4/4/2015 13:13:00,4/2/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,4/17/2015 15:41:00,4/14/2015,SEI01,Operational Income,Self-employment,3. Stock purchases,Out,,,300,01=Cash,,
MORMAA98,381,2/12/2015 13:00:00,2/6/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/5/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,10/10/2014 9:12:00,10/5/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,120,01=Cash,,
MORMAA98,381,5/19/2015 12:39:00,5/6/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,8/15/2014 11:16:00,8/11/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,10/10/2014 9:12:00,9/30/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,300,01=Cash,,
MORMAA98,381,4/4/2015 13:13:00,3/23/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,6/3/2015 14:36:00,5/25/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/9/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,12/12/2014 11:02:00,12/1/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,8/15/2014 11:16:00,8/5/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,10/29/2014 13:16:00,10/15/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,11/28/2014 10:53:00,11/19/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,10/10/2014 9:12:00,9/27/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,3/3/2015 15:22:00,2/24/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,5/19/2015 12:39:00,5/8/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,12/12/2014 11:02:00,12/5/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,5/5/2015 10:12:00,5/3/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,450,01=Cash,,
MORMAA98,381,10/10/2014 9:12:00,10/3/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,150,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/2/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,9/24/2014 12:03:00,9/22/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,4/17/2015 15:41:00,4/3/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,4/17/2015 15:41:00,4/11/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,5/5/2015 10:12:00,4/23/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,450,01=Cash,,
MORMAA98,381,11/28/2014 10:53:00,11/24/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1000,01=Cash,,
MORMAA98,381,10/10/2014 9:12:00,10/7/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,100,01=Cash,,
MORMAA98,381,12/12/2014 11:02:00,11/28/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/10/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/6/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,3/3/2015 15:22:00,3/1/2015,SEI01,Operational Income,Self-employment,3. Stock purchases,Out,,,1800,01=Cash,,
MORMAA98,381,3/20/2015 15:26:00,3/17/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,12/12/2014 11:02:00,12/3/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,4/4/2015 13:13:00,3/30/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,5/19/2015 12:39:00,5/7/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,6/17/2015 12:00:00,6/5/2015,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,500,01=Cash,,
MORMAA98,381,9/24/2014 12:03:00,9/6/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,381,10/29/2014 13:16:00,10/16/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,10/29/2014 13:16:00,10/21/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,9/24/2014 12:03:00,9/2/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,200,01=Cash,,
MORMAA98,,11/28/2014 10:53:00,11/20/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,10/29/2014 13:16:00,10/25/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,11/14/2014 11:05:00,11/13/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,1500,01=Cash,,
MORMAA98,381,7/23/2014 12:00:00,7/22/2014,SEI02,Operational Income,Self-employment,1. Revenue or Sales,In,,,2500,01=Cash,,
MORMAA98,381,6/17/2015 12:00:00,6/17/2015,SIH01,Financial,Keeping Money (Cash) at Home,5. Closing Balance--End of last DQ,,,,0,16=CLOSING BALANCE,,
MORMDA03,391,12/12/2014 14:26:00,12/5/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,100,01=Cash,,
MORMDA03,391,10/29/2014 12:06:00,10/24/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,11/28/2014 13:21:00,11/28/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,50,\N,,
MORMDA03,384,5/29/2015 12:02:00,5/15/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,384,5/29/2015 12:02:00,5/27/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,11/13/2014 13:45:00,11/9/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,6/29/2015 16:12:00,6/23/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/19/2014,,Operational Expenses,Medicines,Purchases,Out,,,200,01=Cash,,
MORMDA03,391,12/12/2014 14:26:00,12/12/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,50,\N,,
MORMDA03,391,1/6/2015 12:06:00,12/25/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/18/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MORMDA03,391,5/15/2015 13:45:00,5/6/2015,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,10,01=Cash,,
MORMDA03,390,5/29/2015 12:02:00,5/29/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,80,\N,,
MORMDA03,391,9/1/2014 11:06:00,8/29/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,70,01=Cash,,
MORMDA03,384,1/6/2015 12:06:00,1/5/2015,,Operational Expenses,Medicines,Purchases,Out,,,5,01=Cash,,
MORMDA03,391,8/1/2014 8:54:00,7/30/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,10,01=Cash,,
MORMDA03,391,2/12/2015 11:24:00,2/12/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,300,\N,,
MORMDA03,391,4/27/2015 12:52:00,4/23/2015,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,30,01=Cash,,
MORMDA03,391,6/29/2015 16:12:00,6/24/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,5,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/4/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/25/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,150,01=Cash,,
MORMDA03,391,8/1/2014 8:54:00,7/27/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,500,01=Cash,,
MORMDA03,391,5/29/2015 12:02:00,5/29/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,350,\N,,
MORMDA03,391,9/1/2014 11:06:00,8/25/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,60,01=Cash,,
MORMDA03,391,10/29/2014 12:06:00,10/27/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,2/26/2015,,Operational Expenses,"Cell phone charging, all other charging, pay to use another phone",Purchases,Out,,,20,01=Cash,,
MORMDA03,391,6/12/2015 13:52:00,6/5/2015,,Operational Expenses,Medicines,Purchases,Out,,,5,01=Cash,,
MORMDA03,391,6/29/2015 16:12:00,6/18/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/14/2014,,Physical Asset,Utensils,1. Purchase,Out,Increase,,100,01=Cash,,
MORMDA03,391,2/12/2015 11:24:00,2/6/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/13/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,10,\N,,
MORMDA03,391,11/13/2014 13:45:00,10/30/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,10/10/2014 10:19:00,10/10/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,250,\N,,
MORMDA03,391,11/13/2014 13:45:00,11/3/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,11/13/2014 13:45:00,11/1/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/1/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/22/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MORMDA03,391,3/27/2015 14:10:00,3/27/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,300,\N,,
MORMDA03,391,10/10/2014 10:19:00,10/1/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,3/5/2015,,Operational Expenses,Medicines,Purchases,Out,,,5,01=Cash,,
MORMDA03,391,11/28/2014 13:21:00,11/18/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/14/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,60,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/20/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,80,01=Cash,,
MORMDA03,391,11/28/2014 13:21:00,11/24/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,10/10/2014 10:19:00,10/6/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MORMDA03,391,12/12/2014 14:26:00,12/8/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,8/1/2014 8:54:00,7/27/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,10,01=Cash,,
MORMDA03,391,2/12/2015 11:24:00,2/8/2015,,Physical Asset,Radio,1. Purchase,Out,Increase,,550,01=Cash,,
MORMDA03,390,12/12/2014 14:26:00,12/5/2014,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,40,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/15/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,2/24/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MORMDA03,391,12/12/2014 14:26:00,12/10/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,160,01=Cash,,
MORMDA03,391,6/29/2015 16:12:00,6/29/2015,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,10,01=Cash,,
MORMDA03,391,12/12/2014 14:26:00,11/28/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,3/5/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,215,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/8/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,3/6/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MORMDA03,391,8/1/2014 8:54:00,7/27/2014,,Operational Expenses,"Donations to a house of worship, or to a charity",Payments,Out,,,10,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/13/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,10,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/17/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MORMDA03,391,11/13/2014 13:45:00,11/5/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,3/9/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,150,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/13/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,200,01=Cash,,
MORMDA03,391,4/13/2015 13:28:00,4/13/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,20,\N,,
MORMDA03,391,11/13/2014 13:45:00,11/7/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/19/2014,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,10,01=Cash,,
MORMDA03,391,10/29/2014 12:06:00,10/16/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,2/12/2015 11:24:00,2/8/2015,,Physical Asset,Utensils,1. Purchase,Out,Increase,,250,01=Cash,,
MORMDA03,391,2/12/2015 11:24:00,1/29/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,70,01=Cash,,
MORMDA03,391,2/12/2015 11:24:00,2/10/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,3/10/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MORMDA03,391,12/12/2014 14:26:00,12/1/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MORMDA03,391,11/28/2014 13:21:00,11/21/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/12/2014,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,10,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/16/2014,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,10,01=Cash,,
MORMDA03,384,2/12/2015 11:24:00,2/5/2015,,Operational Expenses,Traditional healers,Purchases,Out,,,100,01=Cash,,
MORMDA03,391,5/15/2015 13:45:00,5/8/2015,,Operational Expenses,Medicines,Purchases,Out,,,15,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/1/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,10,01=Cash,,
MORMDA03,391,11/28/2014 13:21:00,11/27/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/16/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,6/29/2015 16:12:00,6/29/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,100,\N,,
MORMDA03,391,11/28/2014 13:21:00,11/16/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/3/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,10,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/31/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,80,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/20/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MORMDA03,391,4/27/2015 12:52:00,4/23/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,66,01=Cash,,
MORMDA03,391,10/29/2014 12:06:00,10/13/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,6/12/2015 13:52:00,6/5/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,140,01=Cash,,
MORMDA03,391,4/13/2015 13:28:00,4/1/2015,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,20,01=Cash,,
MORMDA03,391,8/1/2014 8:54:00,7/18/2014,,Operational Expenses,"Electricity, phone charging",Payments,Out,,,10,01=Cash,,
MORMDA03,391,4/13/2015 13:28:00,4/6/2015,,Operational Expenses,Batteries,Purchases,Out,,,22.5,01=Cash,,
MORMDA03,391,4/13/2015 13:28:00,4/6/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,20,01=Cash,,
MORMDA03,391,8/1/2014 8:54:00,7/30/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,200,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,2/2/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,215,01=Cash,,
MORMDA03,391,6/12/2015 13:52:00,6/5/2015,,Operational Expenses,"Medical services (clinics, hospitals, dispensaries)",Payments,Out,,,200,01=Cash,,
MORMDA03,391,2/12/2015 11:24:00,2/3/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,8/1/2014 8:54:00,7/31/2014,,Operational Expenses,Medicines,Purchases,Out,,,6,01=Cash,,
MORMDA03,391,10/29/2014 12:06:00,10/24/2014,,Operational Expenses,"Donations to a house of worship, or to a charity",Payments,Out,,,15,01=Cash,,
MORMDA03,391,9/23/2014 12:19:00,9/22/2014,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,10,01=Cash,,
MORMDA03,391,10/29/2014 12:06:00,10/22/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MORMDA03,391,11/13/2014 13:45:00,11/11/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MORMDA03,391,3/13/2015 13:01:00,2/24/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,70,01=Cash,,
MORMDA03,391,4/27/2015 12:52:00,4/21/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,40,01=Cash,,
MORMDA03,391,9/1/2014 11:06:00,8/27/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,90,01=Cash,,
MORMDA03,391,11/28/2014 13:21:00,11/19/2014,,Operational Expenses,Pre-paid phone credit and data bundles,Purchases,Out,,,40,01=Cash,,
MORMDA03,391,7/15/2014 11:58:00,7/9/2014,,Operational Expenses,Medicines,Purchases,Out,,,15,01=Cash,,
